,index,LKOH_open,LKOH_close,LKOH_high,LKOH_low,LKOH_volume,SBER_open,SBER_close,SBER_high,SBER_low,SBER_volume,GAZP_open,GAZP_close,GAZP_high,GAZP_low,GAZP_volume,GMKN_open,GMKN_close,GMKN_high,GMKN_low,GMKN_volume,NVTK_open,NVTK_close,NVTK_high,NVTK_low,NVTK_volume,YNDX_open,YNDX_close,YNDX_high,YNDX_low,YNDX_volume,ROSN_open,ROSN_close,ROSN_high,ROSN_low,ROSN_volume,MGNT_open,MGNT_close,MGNT_high,MGNT_low,MGNT_volume,TATN_open,TATN_close,TATN_high,TATN_low,TATN_volume,PHOR_open,PHOR_close,PHOR_high,PHOR_low,PHOR_volume,PLZL_open,PLZL_close,PLZL_high,PLZL_low,PLZL_volume,SNGS_open,SNGS_close,SNGS_high,SNGS_low,SNGS_volume,MTSS_open,MTSS_close,MTSS_high,MTSS_low,MTSS_volume,FIVE_open,FIVE_close,FIVE_high,FIVE_low,FIVE_volume,CHMF_open,CHMF_close,CHMF_high,CHMF_low,CHMF_volume,ALRS_open,ALRS_close,ALRS_high,ALRS_low,ALRS_volume,NLMK_open,NLMK_close,NLMK_high,NLMK_low,NLMK_volume,SNGSP_open,SNGSP_close,SNGSP_high,SNGSP_low,SNGSP_volume,MOEX_open,MOEX_close,MOEX_high,MOEX_low,MOEX_volume,SBERP_open,SBERP_close,SBERP_high,SBERP_low,SBERP_volume,POLY_open,POLY_close,POLY_high,POLY_low,POLY_volume,OZON_open,OZON_close,OZON_high,OZON_low,OZON_volume,IRAO_open,IRAO_close,IRAO_high,IRAO_low,IRAO_volume,RUAL_open,RUAL_close,RUAL_high,RUAL_low,RUAL_volume,PIKK_open,PIKK_close,PIKK_high,PIKK_low,PIKK_volume,HYDR_open,HYDR_close,HYDR_high,HYDR_low,HYDR_volume,MAGN_open,MAGN_close,MAGN_high,MAGN_low,MAGN_volume,VTBR_open,VTBR_close,VTBR_high,VTBR_low,VTBR_volume,TATNP_open,TATNP_close,TATNP_high,TATNP_low,TATNP_volume,RTKM_open,RTKM_close,RTKM_high,RTKM_low,RTKM_volume,CBOM_open,CBOM_close,CBOM_high,CBOM_low,CBOM_volume,TRNFP_open,TRNFP_close,TRNFP_high,TRNFP_low,TRNFP_volume,AFKS_open,AFKS_close,AFKS_high,AFKS_low,AFKS_volume,ENPG_open,ENPG_close,ENPG_high,ENPG_low,ENPG_volume,DSKY_open,DSKY_close,DSKY_high,DSKY_low,DSKY_volume,AFLT_open,AFLT_close,AFLT_high,AFLT_low,AFLT_volume,TCSG_open,TCSG_close,TCSG_high,TCSG_low,TCSG_volume,VKCO_open,VKCO_close,VKCO_high,VKCO_low,VKCO_volume,FIXP_open,FIXP_close,FIXP_high,FIXP_low,FIXP_volume,GLTR_open,GLTR_close,GLTR_high,GLTR_low,GLTR_volume,open,close,high,low,volume
10,2020-09-10,4716.5,4661.0,4736.0,4631.5,1072340,218.25,220.6,222.15,215.79,7115200,173.8,173.8,174.64,171.11,3401217,19710.0,19528.0,19804.0,19378.0,250472,1088.8,1078.0,1092.8,1071.0,1175023,4738.8,4597.8,4775.0,4585.0,1788524,372.0,366.9,373.0,365.65,426241,4463.0,4475.0,4518.0,4420.0,217757,529.7,528.0,531.1,522.3,2271507,2756.0,2741.0,2773.0,2725.0,38539,16723.0,16806.5,16998.0,16607.0,204285,35.11,34.67,35.26,34.48,303207,335.95,332.2,337.45,331.35,295399,2591.0,2608.5,2620.5,2585.0,109606,947.2,966.0,975.2,939.8,2036823,69.13,71.65,72.46,68.53,4806225,159.32,160.38,161.96,156.88,975885,37.59,37.15,37.595,36.905,217930,136.79,139.15,140.54,136.28,779506,211.28,211.4,213.52,209.5,1039310,1918.0,1916.9,1927.6,1892.8,1534480,0.0,0.0,0.0,0.0,0,5.355,5.4165,5.47,5.3,190404,31.33,31.9,32.745,31.115,772423,565.0,564.1,570.0,564.0,26469,0.7392,0.7434,0.7517,0.7338,679500,37.505,36.98,37.555,36.53,201199,0.035055,0.03515,0.035485,0.034615,2467647,519.4,520.0,523.4,512.0,759394,94.71,94.82,95.18,94.11,126865,5.804,5.742,5.821,5.715,639445,135950.0,136750.0,139350.0,135200.0,2967,20.625,20.648,20.837,20.42,135543,662.5,642.0,662.5,637.0,12654,112.04,111.5,113.46,110.84,378615,82.08,81.66,82.12,81.16,360890,1827.2,1859.6,1812.4,1839.4,93633,2169.0,2181.2,2117.0,2138.2,280920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4.796,4.814,4.822,4.75,3220000
11,2020-09-11,4668.0,4725.5,4749.0,4645.5,822325,221.22,221.07,223.15,219.75,4563351,174.33,178.05,178.27,173.1,3688972,19500.0,19354.0,19520.0,19174.0,308587,1078.0,1077.8,1084.8,1070.2,863403,4626.0,4662.0,4692.2,4572.2,1493158,367.25,370.05,371.7,365.5,323408,4490.0,4663.5,4685.0,4468.0,322222,528.2,537.6,537.6,527.0,2472397,2740.0,2736.0,2742.0,2716.0,52001,16820.0,17067.0,17395.0,16762.0,238264,34.69,35.09,35.435,34.605,316284,332.95,331.7,333.75,330.25,276517,2616.0,2597.5,2619.5,2561.5,184507,970.4,968.0,973.0,964.2,1030285,71.91,74.94,74.96,71.77,4301418,160.3,162.98,164.66,159.02,634434,37.16,37.1,37.295,37.005,132422,139.31,138.39,139.85,137.85,438571,212.81,214.31,215.15,210.94,622270,1911.5,1917.5,1923.5,1897.9,955900,0.0,0.0,0.0,0.0,0,5.429,5.5885,5.647,5.391,384545,32.1,32.045,32.47,31.62,652836,568.0,564.8,570.0,555.0,13498,0.7456,0.7455,0.7512,0.7382,581839,37.095,37.44,37.645,36.89,247093,0.03521,0.03542,0.03544,0.03509,1325560,521.8,523.8,527.9,519.7,614180,94.71,94.92,95.47,94.46,178564,5.75,5.831,5.878,5.743,668931,137000.0,138100.0,138450.0,136350.0,1772,20.715,20.95,21.076,20.618,211325,646.5,645.0,647.0,637.5,7576,111.66,111.98,112.88,110.0,274211,81.56,81.72,82.8,81.4,449967,1840.2,1859.8,1803.6,1821.0,140816,2145.2,2155.6,2120.0,2129.0,252689,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4.798,4.84,4.848,4.78,1190000
12,2020-09-14,4746.5,4752.5,4804.5,4733.0,945651,222.32,227.37,227.54,222.13,6279850,178.45,178.19,180.8,177.52,3756392,19444.0,19492.0,19620.0,19410.0,245084,1084.4,1091.2,1093.8,1083.6,607540,4680.0,4730.0,4760.0,4665.2,1131139,372.0,374.4,376.9,370.65,327433,4685.0,4671.5,4773.5,4632.0,458729,539.1,538.9,547.6,536.3,3027666,2738.0,2746.0,2762.0,2731.0,28741,17075.0,16950.0,17122.0,16778.0,187091,35.15,36.12,36.195,35.145,379099,332.6,333.7,333.9,331.6,276793,2611.5,2623.0,2648.5,2593.5,138945,974.0,987.4,990.4,971.0,1159500,75.07,73.7,75.64,73.23,3247129,164.0,166.6,167.1,162.84,643303,37.18,37.185,37.315,37.065,159048,139.02,137.79,139.66,137.01,1038342,215.93,218.3,218.5,215.08,840946,1929.3,1883.3,1930.5,1863.5,1268842,0.0,0.0,0.0,0.0,0,5.626,5.576,5.675,5.535,211144,32.16,32.72,32.81,31.905,783166,567.2,564.1,567.6,560.0,7520,0.7505,0.744,0.7534,0.7386,489276,37.3,38.63,38.695,37.26,238643,0.03555,0.0358,0.035875,0.03548,2441453,527.0,529.6,533.9,524.7,431953,95.19,95.37,98.03,94.98,261655,5.841,5.849,5.87,5.812,458507,138900.0,139200.0,139700.0,138150.0,1650,21.001,20.94,21.118,20.8,136590,646.0,650.5,657.0,639.0,24429,112.28,112.16,113.0,111.6,320691,82.0,82.04,82.5,80.7,938732,1821.2,1857.0,1792.4,1830.6,127829,2141.8,2247.0,2136.2,2210.0,460891,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4.82,4.878,4.89,4.82,1810000
13,2020-09-15,4754.0,4876.0,4884.0,4735.0,1498800,228.21,231.5,231.95,227.39,6173946,178.13,182.22,182.95,178.01,4244187,19502.0,19634.0,19776.0,19450.0,470189,1091.4,1118.2,1119.6,1089.4,1528575,4730.0,4685.8,4836.8,4656.0,1759118,373.1,385.3,385.7,373.1,404452,4663.0,4724.5,4758.0,4609.5,382676,538.1,552.8,553.1,537.2,2916501,2751.0,2770.0,2773.0,2734.0,109006,16978.5,16943.0,17073.0,16776.0,161085,36.1,36.84,37.0,35.925,681507,333.75,336.95,337.5,333.5,394053,2625.0,2697.0,2700.0,2608.0,253924,989.0,997.0,998.0,986.0,1319990,74.03,75.15,75.57,73.57,2597120,167.02,168.98,169.44,165.96,574211,37.15,37.47,37.54,36.92,239308,138.0,139.84,140.27,137.51,804820,218.3,221.87,221.97,218.01,982098,1884.0,1884.4,1896.0,1872.3,1145703,0.0,0.0,0.0,0.0,0,5.5815,5.6205,5.6485,5.5565,190734,32.665,33.4,34.145,32.31,1730109,564.4,570.0,571.0,564.1,14853,0.7445,0.7515,0.7535,0.7435,601771,38.7,39.12,39.35,38.51,218952,0.03583,0.036185,0.03625,0.035635,2491206,528.0,539.1,539.4,527.2,640268,95.85,96.19,96.8,95.07,234987,5.855,5.872,5.897,5.841,456512,138850.0,139900.0,140700.0,138700.0,2700,20.857,21.024,21.076,20.801,219114,654.5,671.0,677.0,652.0,42253,113.0,112.5,113.0,111.66,498647,82.2,82.38,82.44,81.78,439130,1840.8,1925.0,1831.4,1916.8,272939,2237.4,2288.0,2211.6,2228.8,414885,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4.876,4.96,4.96,4.874,1300000
14,2020-09-16,4893.5,4863.5,4929.5,4821.5,1351352,231.73,231.06,232.6,230.15,3954783,182.69,183.26,184.16,181.35,3737025,19570.0,19270.0,19588.0,19086.0,685280,1119.4,1114.4,1126.0,1104.4,1276184,4704.0,4637.0,4719.6,4608.0,900653,386.3,385.75,389.9,381.8,494096,4735.5,4710.0,4753.0,4637.0,274442,554.0,531.4,557.5,516.1,10461564,2749.0,2727.0,2753.0,2720.0,77833,16937.0,17270.0,17413.0,16886.0,245696,36.92,36.515,37.07,36.335,293843,337.2,338.75,339.7,336.5,265974,2700.0,2682.5,2727.0,2643.0,222101,996.6,987.2,998.2,977.0,1288269,75.48,74.98,75.48,74.13,1817633,167.32,167.2,169.08,165.64,654671,37.56,37.415,37.76,37.345,160166,139.98,145.57,145.9,139.8,1916229,221.93,222.11,224.1,220.81,810870,1880.0,1896.0,1906.0,1877.4,1038711,0.0,0.0,0.0,0.0,0,5.6275,5.583,5.661,5.54,189795,32.855,32.565,33.235,32.2,1546002,569.7,569.0,571.0,566.6,10975,0.7532,0.749,0.7656,0.7427,943605,39.18,38.515,39.24,38.355,156755,0.03624,0.035795,0.036345,0.035685,2205046,540.0,515.5,544.0,492.2,4323439,96.3,96.7,97.5,95.95,322336,5.88,5.83,5.885,5.82,439092,140150.0,139650.0,140500.0,138800.0,1440,21.091,21.37,21.538,21.0,369085,670.0,668.0,674.5,665.0,9825,112.56,114.48,115.4,111.94,590261,82.38,82.66,83.76,82.24,622816,1945.0,1988.0,1907.8,1968.0,266001,2235.0,2259.8,2166.0,2177.0,490152,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4.95,4.938,4.976,4.918,1700000
15,2020-09-17,4814.5,4793.5,4821.0,4750.5,1535383,229.05,231.46,231.75,228.57,4886256,181.78,183.9,184.84,180.34,4966321,19164.0,19370.0,19498.0,19054.0,372196,1104.0,1125.0,1130.2,1103.4,1074812,4605.4,4595.0,4614.0,4483.4,1633678,382.6,382.55,384.15,378.65,531660,4683.0,4863.0,4889.5,4677.0,787198,526.5,517.4,529.7,508.1,10139018,2719.0,2728.0,2742.0,2704.0,72026,16342.5,16947.0,17367.0,16280.0,294750,36.415,36.505,36.715,36.02,417915,337.4,339.75,340.4,337.1,301227,2667.0,2809.5,2826.0,2666.5,504866,983.4,989.8,994.6,980.8,783658,75.48,75.1,76.48,74.41,1780908,166.42,168.3,168.96,166.1,497548,37.37,37.45,37.69,37.325,206652,144.79,148.68,149.42,144.23,1945387,220.9,221.89,222.22,220.01,727272,1874.0,1772.1,1888.7,1771.1,2518013,0.0,0.0,0.0,0.0,0,5.67,5.898,5.93,5.565,788105,32.15,32.465,33.89,31.88,1254464,568.3,562.2,571.0,558.3,16324,0.744,0.7605,0.7638,0.7421,959705,38.41,39.35,39.65,38.24,219284,0.03558,0.035705,0.03577,0.035345,2437817,509.2,503.8,513.0,498.1,2116713,96.51,96.98,97.5,96.29,303446,5.835,5.9,5.904,5.774,499674,138700.0,144300.0,144800.0,136300.0,7417,21.222,20.854,21.3,20.803,377844,665.0,669.5,674.5,660.0,8737,114.02,114.86,115.5,113.04,572204,82.46,82.2,83.08,82.02,518743,1960.0,1997.6,1818.0,1963.2,329472,2160.0,2222.0,2134.0,2222.0,657544,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4.924,4.93,4.948,4.884,808000000
16,2020-09-18,4805.0,4677.0,4815.5,4655.0,2914282,232.01,230.3,232.59,229.0,5456820,184.4,181.52,184.7,181.34,4521570,19420.0,19300.0,19512.0,19252.0,263059,1126.0,1122.0,1129.0,1112.2,1282897,4585.0,4628.0,4643.6,4552.0,1015803,382.55,376.5,384.0,374.5,416442,4867.0,4805.0,4875.0,4788.0,394972,518.3,507.8,520.0,503.8,7355648,2739.0,2760.0,2788.0,2715.0,131603,17069.5,16930.0,17161.0,16789.5,256556,36.5,36.27,36.865,36.0,371451,340.0,337.45,341.5,337.0,289276,2810.0,2821.5,2861.0,2786.0,303246,991.6,976.0,991.8,973.4,1056283,75.28,76.3,77.25,75.02,2480580,168.06,166.68,168.72,165.42,641318,37.56,37.43,37.68,37.295,304647,149.51,146.26,150.0,145.5,1446930,222.3,222.14,222.69,221.01,555403,1775.9,1750.4,1778.2,1726.9,2442137,0.0,0.0,0.0,0.0,0,5.903,5.83,6.0095,5.7,852620,32.42,33.495,33.935,31.975,4780847,563.4,559.1,567.6,559.0,8713,0.7628,0.7697,0.7824,0.7592,1914169,39.305,39.61,39.975,38.97,261035,0.03575,0.03549,0.0358,0.035255,2237214,504.8,498.1,507.4,495.0,1360238,97.01,97.56,98.0,96.5,556259,5.902,5.832,5.907,5.459,582981,144200.0,145100.0,146350.0,141650.0,7531,20.862,20.698,20.928,20.55,249684,671.0,661.0,673.0,653.5,21137,115.0,114.1,115.0,113.22,893197,82.36,81.78,82.4,81.2,622968,1974.0,2014.0,1922.0,1962.2,237323,2192.0,2224.0,2172.4,2220.0,347154,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4.948,4.908,4.958,4.902,1260000
17,2020-09-21,4663.5,4511.0,4665.0,4462.0,2314250,229.88,226.25,230.07,223.49,7025335,181.3,177.17,181.36,175.36,4128296,19276.0,18694.0,19336.0,18542.0,449795,1122.6,1092.0,1122.6,1082.2,1356374,4615.2,4527.8,4626.8,4488.2,1002994,375.9,368.3,375.95,363.4,677147,4813.0,4772.5,4813.0,4691.5,468255,506.7,480.7,506.7,475.7,9268530,2769.0,2720.0,2770.0,2706.0,80001,16944.5,16460.0,16995.5,15902.0,205985,36.17,35.38,36.27,35.16,340891,337.8,337.8,338.0,334.35,254234,2828.0,2841.5,2850.0,2806.0,253868,976.8,972.2,978.2,960.0,949898,75.65,74.7,77.06,73.53,2330244,166.12,166.42,167.48,164.72,393977,37.435,37.565,37.97,37.37,242932,146.29,142.24,146.32,140.41,1108581,221.78,219.25,222.32,216.55,1076145,1744.8,1688.7,1744.8,1641.4,2401071,0.0,0.0,0.0,0.0,0,5.82,5.7145,5.9225,5.661,381902,33.685,32.64,33.895,32.35,1721240,560.1,549.4,562.5,541.0,20564,0.7697,0.7551,0.7828,0.7399,1463600,39.625,39.51,39.895,39.045,203935,0.035465,0.034855,0.03547,0.03455,2703989,496.8,474.4,497.2,467.4,2402464,97.5,96.73,97.72,96.25,188387,5.835,5.663,5.836,5.639,756133,144750.0,143450.0,146400.0,141300.0,4607,20.719,20.189,20.719,19.81,243835,659.0,651.0,660.5,649.5,14811,114.32,112.94,114.88,111.78,278301,80.98,79.3,81.0,77.58,1211625,1964.6,1995.0,1910.0,1954.2,278368,2222.0,2238.0,2170.2,2202.4,413107,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4.908,4.74,4.908,4.74,2570000
18,2020-09-22,4504.0,4529.0,4560.0,4458.0,1448653,226.01,229.88,230.28,225.46,6652912,176.58,179.0,180.9,176.42,3638035,18698.0,18758.0,18868.0,18490.0,291147,1086.2,1087.6,1106.8,1078.0,850702,4534.0,4900.0,4900.0,4490.0,3090318,367.6,374.8,375.7,366.75,416170,4762.0,4962.0,4965.0,4717.0,654074,478.8,479.7,482.8,469.2,7086715,2718.0,2684.0,2725.0,2671.0,85243,16400.0,16285.0,16676.5,16126.0,200069,35.3,35.555,35.75,35.175,225510,337.05,339.45,341.95,335.8,329895,2825.0,2893.0,2960.0,2824.5,235825,968.0,976.2,981.6,966.6,878781,75.1,74.93,75.24,73.69,1650234,165.98,166.72,168.1,165.4,498667,37.56,37.2,37.64,37.1,201059,140.95,144.57,148.7,140.8,1642614,218.97,222.24,223.0,218.55,950824,1701.0,1659.6,1701.0,1633.9,2111468,0.0,0.0,0.0,0.0,0,5.7,5.645,5.7675,5.608,191944,0.0,0.0,0.0,0.0,0,549.4,550.8,559.0,547.1,9234,0.7548,0.7629,0.7685,0.7469,1155078,38.745,38.915,39.145,38.065,326995,0.034825,0.034635,0.035115,0.0343,5105091,473.4,466.9,475.9,457.8,2063464,96.75,97.28,98.47,96.69,332527,5.689,5.69,5.735,5.668,566429,142900.0,143000.0,144550.0,142550.0,1676,20.12,20.9,20.9,19.989,418911,650.5,687.0,689.0,650.0,64862,113.16,113.94,114.5,112.86,233567,79.18,77.8,79.3,76.86,868385,1948.0,2195.0,1940.4,2165.0,850640,2202.2,2357.6,2188.0,2307.2,875397,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4.806,4.808,4.844,4.766,1220000
19,2020-09-23,4526.0,4456.0,4542.0,4443.5,1339302,230.05,228.5,232.1,227.61,7120948,179.81,177.0,180.37,176.81,3184878,18748.0,18860.0,19286.0,18682.0,328537,1086.8,1054.0,1089.6,1051.6,2547068,5010.0,5008.6,5653.2,4941.6,13054589,375.8,370.75,379.55,370.15,381137,4951.0,4989.5,5138.5,4918.0,762604,479.9,460.0,480.1,460.0,6437486,2698.0,2702.0,2745.0,2679.0,101526,16100.0,16309.5,16531.0,15800.0,210996,35.415,34.86,35.57,34.825,308702,340.75,339.35,344.5,339.0,323822,2901.0,2954.5,3050.0,2870.0,379343,978.8,968.0,983.6,967.2,1261875,74.81,72.95,76.11,72.66,2474557,167.0,165.1,168.86,165.0,696029,37.19,37.305,37.64,37.105,263946,145.02,143.9,147.15,143.26,1204231,222.2,221.8,223.37,220.57,1098702,1631.9,1614.0,1657.0,1603.9,2014665,0.0,0.0,0.0,0.0,0,5.6515,5.582,5.702,5.564,209251,0.0,0.0,0.0,0.0,0,551.6,559.6,565.0,550.0,12689,0.7645,0.7538,0.7675,0.7519,627682,38.855,39.265,40.045,38.63,329492,0.03458,0.034355,0.034875,0.0343,2734691,465.4,452.3,466.3,451.2,1651717,97.36,98.21,100.35,97.01,577319,5.689,5.725,5.781,5.686,465785,142850.0,144000.0,144950.0,141200.0,4433,20.933,21.79,22.758,20.926,1604634,681.0,690.0,692.5,671.0,27761,114.18,113.86,114.7,113.2,469088,77.66,77.12,77.88,76.48,698732,2163.0,2165.0,2058.4,2083.2,1371965,2350.2,2439.8,2206.2,2325.2,1844103,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4.8,4.858,4.914,4.8,4210000
20,2020-09-24,4457.5,4563.0,4584.5,4410.0,1619164,227.7,228.17,231.1,225.75,8183009,176.0,174.23,178.49,171.9,4968754,18780.0,18780.0,18880.0,18592.0,257493,1053.2,1063.0,1065.0,1043.6,1349771,5016.6,4775.0,5045.8,4763.4,2950463,373.25,376.7,379.0,369.15,386827,4980.5,5057.0,5082.0,4966.0,584374,459.8,467.5,471.4,448.7,9276502,2697.0,2730.0,2748.0,2689.0,42268,16200.0,16335.0,16423.5,15870.5,214261,34.92,34.97,35.185,34.41,264874,340.1,337.2,340.35,336.35,300272,2972.0,2999.5,3031.0,2947.0,304448,974.8,975.0,979.0,962.2,797243,73.07,73.04,73.49,71.42,2129384,165.76,167.52,168.28,163.26,607334,37.32,37.67,37.825,37.285,196981,144.17,145.3,145.85,141.35,1141103,221.2,220.0,223.7,218.52,1225977,1617.7,1694.0,1700.1,1584.2,2220734,0.0,0.0,0.0,0.0,0,5.59,5.5985,5.619,5.5,180783,0.0,0.0,0.0,0.0,0,561.3,557.7,563.5,554.9,7294,0.7541,0.76,0.7628,0.747,412284,39.465,38.07,39.465,37.595,272972,0.034145,0.034275,0.0346,0.03402,3536438,452.9,451.1,454.5,440.0,2617678,99.0,96.79,99.04,95.9,364387,5.725,5.736,5.773,5.692,686044,143850.0,144600.0,144600.0,142550.0,2636,21.828,21.777,22.0,21.138,419756,684.0,697.5,700.0,684.0,36510,114.26,114.82,114.98,113.3,249164,77.44,75.7,77.44,75.54,879716,2105.0,2117.4,2014.4,2026.0,425186,2296.8,2296.8,2179.0,2216.6,2175024,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4.868,4.836,4.868,4.796,1100000
21,2020-09-25,4578.5,4560.0,4600.5,4478.0,1163134,229.03,228.24,229.3,226.25,6009593,175.12,173.77,175.17,169.6,9628407,18844.0,18888.0,18930.0,18556.0,224599,1065.0,1081.4,1088.6,1051.2,1416409,4797.0,4934.0,4959.8,4710.0,1839588,378.15,381.4,381.5,376.95,444361,5064.5,5025.0,5129.5,4976.5,484960,469.9,464.0,470.8,457.4,4873017,2740.0,2746.0,2749.0,2716.0,21287,16397.5,16335.5,16585.0,16161.0,128849,35.105,34.765,35.11,34.41,215700,337.5,340.2,340.85,334.6,456935,2995.0,2965.0,3009.5,2928.0,230511,973.8,984.6,987.0,967.8,701011,73.2,71.94,73.2,70.66,2011142,167.64,168.58,169.0,166.54,336241,37.61,38.24,38.325,37.425,345022,145.01,144.65,147.98,143.1,801535,220.71,220.9,221.71,219.01,1025698,1683.1,1672.5,1690.0,1639.4,1265367,0.0,0.0,0.0,0.0,0,5.61,5.657,5.688,5.5705,146646,0.0,0.0,0.0,0.0,0,558.0,559.0,562.0,555.0,8195,0.7631,0.754,0.7675,0.7487,452592,38.1,38.4,38.77,37.83,180841,0.03434,0.034225,0.03439,0.03391,1874824,453.5,447.9,453.9,436.2,1392826,97.16,98.5,98.88,96.71,176475,5.745,5.716,5.749,5.659,438129,146100.0,145200.0,147000.0,143550.0,3747,21.795,21.152,21.932,20.911,318779,691.5,697.5,701.0,690.5,79721,115.16,116.8,117.48,114.06,1261258,76.0,74.18,76.46,73.1,1252449,2037.6,2055.0,1965.6,2028.4,463630,2227.0,2229.4,2163.0,2200.0,692691,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4.82,4.824,4.84,4.78,996000000
22,2020-09-28,4574.5,4627.0,4634.5,4552.0,1051405,228.79,228.63,229.55,227.35,6423844,174.24,172.74,175.38,171.29,5039797,18890.0,18826.0,19010.0,18716.0,177992,1082.6,1092.0,1098.6,1078.6,960872,4951.8,5080.0,5119.8,4941.8,1758903,382.35,385.9,386.45,380.45,343280,5040.0,5080.0,5114.0,5023.0,347077,464.6,474.5,479.9,456.6,7094588,2745.0,2817.0,2829.0,2745.0,64152,16325.5,16423.5,16645.0,16224.5,148271,34.81,35.07,35.17,34.655,192999,339.95,344.4,345.2,339.85,277753,2972.5,2959.0,3015.0,2921.0,159006,986.8,983.0,995.2,975.6,883041,71.99,72.64,72.76,71.6,1190152,168.7,171.86,172.0,168.36,575323,38.13,38.695,38.82,38.115,454211,145.25,147.5,148.12,144.89,751874,221.0,221.47,222.11,220.33,967511,1665.0,1706.0,1723.7,1659.0,1060933,0.0,0.0,0.0,0.0,0,5.6705,5.8465,5.86,5.6475,253803,31.69,32.7,33.0,31.03,1235346,559.0,564.2,564.5,559.0,9269,0.758,0.7581,0.7619,0.7538,300396,38.4,38.95,39.24,38.315,132865,0.034255,0.034495,0.03459,0.03417,1836523,448.0,453.5,456.8,440.0,2407504,98.33,99.25,99.98,98.01,179685,5.716,5.808,5.816,5.716,519756,144150.0,146700.0,146750.0,144150.0,4054,21.206,21.349,21.643,21.017,335657,697.0,704.5,706.5,695.5,203671,114.6,117.18,118.0,113.2,788055,74.2,75.78,76.38,73.24,901740,2028.4,2085.0,2015.8,2070.0,307086,2183.0,2240.0,2170.0,2210.0,797180,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4.852,4.88,4.882,4.826,1120000
23,2020-09-29,4625.0,4508.5,4644.5,4484.0,1595944,228.85,225.48,228.85,223.1,9038011,172.76,171.44,173.47,170.0,4877960,18798.0,18800.0,18868.0,18570.0,171790,1090.4,1073.2,1104.2,1063.8,1351570,5074.4,5095.0,5131.0,4940.0,1482489,386.1,384.0,389.4,380.8,454114,5068.0,4965.5,5086.5,4926.0,492171,474.8,464.7,478.4,461.1,4479243,2827.0,2857.0,2868.0,2809.0,90617,16499.0,16660.0,16699.5,16273.0,118297,35.125,35.375,35.4,34.65,283913,344.95,339.1,346.2,338.15,305046,2950.0,2937.0,2960.0,2895.0,151282,984.0,1008.0,1013.8,981.2,1686499,72.59,72.1,73.46,71.22,1605578,171.6,175.0,175.16,171.06,555163,38.795,39.52,39.875,38.525,773073,147.6,148.96,149.33,145.18,1353570,221.81,219.98,221.9,218.1,1325711,1707.9,1725.9,1734.0,1685.1,1009084,0.0,0.0,0.0,0.0,0,5.8445,5.79,5.8865,5.7,228619,32.71,32.19,32.99,31.58,721598,564.5,569.4,570.0,564.0,18857,0.7577,0.7579,0.7626,0.7475,474522,38.9,39.16,39.35,38.205,151667,0.0345,0.03458,0.03488,0.03363,3360670,454.2,445.8,457.0,442.4,1432057,99.5,99.44,100.02,97.36,253674,5.815,5.845,5.846,5.762,484613,145800.0,148450.0,149450.0,145550.0,6738,21.346,21.144,21.41,20.855,238770,701.5,701.0,707.0,700.0,19880,117.46,115.8,117.52,114.4,489671,76.42,74.42,76.42,73.58,969816,2083.8,2088.2,2036.0,2074.2,130216,2218.0,2219.4,2135.0,2156.2,1012171,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4.892,4.852,4.904,4.804,1160000
